Id,LookupId,Number,Aircraft_RegistrationNumber,StartDate,EndDate,StartTime,EndTime,Status_Name,TermsAndConditions,Created,LastUpdated,IsActive,Notes,EstimatedInventoryCostSubTotal,EstimatedLaborCostSubTotal,EstimatedAdditionalCostSubTotal,EstimatedTotalCost,ActualInventoryCostSubTotal,ActualLaborCostSubTotal,ActualAdditionalCostSubTotal,ActualTotalCost,OpenLineItemCount,InReviewLineItemCount,RequireSignatureLineItemCount,ClosedLineItemCount,LineItemCount,EstimatedHours,CompletedHours,RemainingHours,ClosedLineItemPercent,CompletedHoursPercent,ContactName,ContactEmail,ContactPhone,ReferenceField,FlightDocsURL
136831,93fc0a30-7912-48e8-b6fa-481354fc4661,832-3-14-23DG,N832JS,2023-03-14,2023-03-16,2023-03-15T00:30:00Z,2023-03-16T18:00:00Z,Closed,,2023-03-15T00:52:02.637Z,2023-03-22T13:57:48.0373146Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,9,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/136831
136472,bab7b467-2a11-4e9c-96f1-40a1c9684ade,832-3-10-23BAP,N832JS,,,,,Canceled,,2023-03-10T17:14:50.81Z,2023-03-10T17:15:15.4543447Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,Air data tester assist.,https://app2.flightdocs.com/#/work-orders/work-order/detail/136472
135167,1905cf19-e5ee-47b0-a773-fe6439b73024,832-2-26-23RW,N832JS,2023-02-26,2023-02-27,2023-02-26T15:00:00Z,2023-02-28T03:00:00Z,Closed,,2023-02-26T15:44:58.977Z,2023-02-28T15:30:37.4789025Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,,,,MEL Clear,https://app2.flightdocs.com/#/work-orders/work-order/detail/135167
135178,af4ade26-9b96-453e-818e-4fc234d591b7,832-2-26-23CTW,N832JS,2023-02-26,2023-02-26,2023-02-26T15:00:00Z,2023-02-26T22:00:00Z,Canceled,,2023-02-26T22:04:34.063Z,2023-02-26T22:05:47.374219Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135178
135068,d6c09489-6e60-484c-bb3b-996032ec52b2,832-2-24-23CTW,N832JS,2023-02-24,2023-02-24,2023-02-24T17:00:00Z,2023-02-24T21:00:00Z,Closed,,2023-02-24T16:13:34.89Z,2023-02-28T15:18:02.743838Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135068
134576,86248ee3-cf22-4c3f-9f87-f0f32e076bb1,832-2-19-23DG,N840JS,2023-02-19,2023-02-20,2023-02-20T03:00:00Z,2023-02-21T04:00:00Z,Closed,,2023-02-20T04:46:44.423Z,2023-02-22T14:44:19.769673Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/134576
136318,870bdf3e-44fc-49e5-990a-d09da75de0a1,830GG-3-8-23JL,N830GG,2023-03-08,2023-03-08,,,Closed,,2023-03-09T04:03:26.94Z,2023-03-10T11:18:06.2507596Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,0.0,0.0,0.0,100,0,,,,SCHED MX ISO,https://app2.flightdocs.com/#/work-orders/work-order/detail/136318
132955,62404a2e-d825-42d8-87f4-ba01c9b90859,830-1-11-23BAP,N830JS,2023-01-11,,2023-01-11T05:01:00Z,,Draft,,2023-02-01T12:34:19.07Z,2023-02-01T12:46:31.1925771Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,,0.0,,0,0,,,,G5K,https://app2.flightdocs.com/#/work-orders/work-order/detail/132955
133656,dcb7de0a-1594-4692-8f4f-e325d0ca42e5,828-2-14-23BS,N828JS,2023-02-14,2023-03-06,2023-02-15T04:59:00Z,2023-03-07T04:59:00Z,Draft,,2023-02-08T21:15:50.417Z,2023-02-24T11:28:31.6794741Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0,0,0,81,,0.0,,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/133656
136407,f267cd2f-2f98-4afa-9ecb-bc03280f9814,827-3-9-23ASK,N827JS,,,,,Closed,,2023-03-10T00:52:08.28Z,2023-03-14T18:12:59.105609Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,9,0.0,0.0,0.0,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/136407
136229,13b5531a-e334-405c-a46d-2bb07dc99f92,827-3-8-23MJS,N827JS,,,,,Closed,,2023-03-08T13:13:18.93Z,2023-03-09T13:17:55.5373138Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,CANNON PLUG BAG,https://app2.flightdocs.com/#/work-orders/work-order/detail/136229
136177,eb87fb57-b061-42c2-9321-0b2074e30702,827-3-7-23MJS,N827JS,,,,,Closed,,2023-03-07T17:12:58.577Z,2023-03-08T14:18:40.3883665Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,RIGHT PFD AHRS FAIL,https://app2.flightdocs.com/#/work-orders/work-order/detail/136177
135942,7320f53f-10ad-46a0-ac25-ede1f93817f0,827-3-5-23KS,N827JS,2023-03-05,,2023-03-05T15:45:00Z,,Closed,,2023-03-05T15:58:28.477Z,2023-03-16T16:40:50.7842159Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,6,,,,100,0,,,,LH MLG TIRE WORN AND PILOT SQUAWKS,https://app2.flightdocs.com/#/work-orders/work-order/detail/135942
135908,c6ef9daa-0838-4329-b084-d918311a7d4c,827-3-4-23BAP,N827JS,,,,,Canceled,,2023-03-04T15:16:29.017Z,2023-03-04T15:16:48.29426Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,LH tire change,https://app2.flightdocs.com/#/work-orders/work-order/detail/135908
137257,0ef24f34-0971-4943-b343-609c329d8a9f,827-3-19-23ASK,N827JS,,,,,Closed,,2023-03-20T02:05:49.737Z,2023-03-22T11:50:47.7214272Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,,,,GPS/ WSHR FAIL,https://app2.flightdocs.com/#/work-orders/work-order/detail/137257
133761,bb6a3312-36f6-4058-863a-2bd908744435,827-2-9-23KS,N852JS,2023-02-09,,2023-02-09T21:40:00Z,,Draft,,2023-02-09T21:41:58.283Z,2023-02-09T21:43:11.9417101Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,,,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133761
136068,4356c0c5-5981-4aa7-911a-0f2274c3dc89,823-3-6-23RW,N823JS,2023-03-06,2023-03-07,2023-03-06T17:00:00Z,2023-03-07T22:00:00Z,Closed,,2023-03-06T18:41:53.537Z,2023-03-13T11:18:32.4307678Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,9,,,,100,0,,,,#1 eng no start,https://app2.flightdocs.com/#/work-orders/work-order/detail/136068
133286,c4f073e0-b792-46df-ae1c-2fe815ea6350,823-2-3-23DG,N823JS,2023-02-03,2023-02-05,2023-02-04T01:45:00Z,2023-02-05T19:20:00Z,Closed,,2023-02-04T01:55:54.63Z,2023-02-07T10:33:02.3339487Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133286
135513,edf17c8f-3841-435d-80fd-ee1eeb651ffd,823-2-28-23KS,N823JS,2023-02-28,,2023-02-28T21:30:00Z,,Closed,,2023-02-28T23:27:16.307Z,2023-03-06T11:34:03.400146Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,,,,100,0,,,,LAV MEL CLEARING,https://app2.flightdocs.com/#/work-orders/work-order/detail/135513
135043,727b696d-d694-40ad-98e5-a2bdc03e67f7,823-2-24-23GR,N823JS,2023-02-24,2023-02-25,,,Closed,,2023-02-24T13:48:22Z,2023-02-28T13:06:40.2984858Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,,,,100,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135043
133153,b0ee4668-e099-43fe-b795-5ff9843a659f,823-2-2-23DG,N823JS,2023-02-02,2023-02-03,2023-02-02T22:30:00Z,2023-02-03T15:00:00Z,Closed,,2023-02-02T22:32:14.207Z,2023-02-06T12:06:59.7510802Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133153
134804,13785041-b26e-4490-84bc-b46360f693be,823-2-21-23BAP,N823JS,,,,,Closed,,2023-02-21T19:21:23.59Z,2023-02-28T13:50:57.0983982Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,TAIL BEACON LENS,https://app2.flightdocs.com/#/work-orders/work-order/detail/134804
134015,d377cdda-a656-43f9-aad9-0ff705f778c9,823-2-13-23BAP,N823JS,2023-02-13,2023-02-14,,,Closed,,2023-02-13T19:15:01.197Z,2023-02-16T12:00:41.035945Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/134015
132889,75c1e9a0-49d4-461f-967d-a98d2dce9866,823-1-31-23CTW,N823JS,2023-01-31,2023-02-01,2023-01-31T18:50:00Z,2023-02-01T20:00:00Z,Closed,,2023-01-31T18:56:39.69Z,2023-02-01T16:04:33.7246061Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,,,,"PFD, LAV, IGNITION LIGHT",https://app2.flightdocs.com/#/work-orders/work-order/detail/132889
132793,2647f7d2-762d-436c-a338-86364a0aad2d,823-1-30-23CTW,N928JS,2023-01-30,2023-01-31,2023-01-31T03:00:00Z,2023-01-31T14:00:00Z,Canceled,,2023-01-31T03:18:29.823Z,2023-01-31T03:20:19.5912037Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,SEAT FOM FOR VOMIT,https://app2.flightdocs.com/#/work-orders/work-order/detail/132793
132794,9e0bdf42-2a2a-47e1-be67-5ff7f4cfba8d,823-1-30-23CTW,N823JS,2023-01-30,2023-01-31,2023-01-31T03:00:00Z,2023-01-31T15:00:00Z,Closed,,2023-01-31T03:31:14.467Z,2023-01-31T17:19:04.4707866Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,SEAT FOM FOR VOMIT,https://app2.flightdocs.com/#/work-orders/work-order/detail/132794
136287,8d273dfa-a7be-45df-8228-11b18b0e3a29,810-3-8-23DG,N810JS,2023-03-08,2023-03-10,2023-03-08T21:30:00Z,2023-03-11T01:00:00Z,Closed,,2023-03-08T21:30:01.26Z,2023-03-13T10:12:11.4966358Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/136287
135955,abae88cb-66f5-48a7-9427-6cfa32ec2abd,810-3-30-233EJR,N810JS,2023-03-30,2023-04-01,,,Draft,,2023-03-06T00:58:00.177Z,2023-03-24T10:23:14.3633179Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,4,,0.0,,0,0,,,,SCHED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/135955
137210,3c238405-1519-4abf-92f0-37b742fd7e22,810-3-18-23ASK,N810JS,2023-03-18,,2023-03-18T23:15:00Z,,Closed,,2023-03-18T23:30:43.527Z,2023-03-20T13:48:20.65423Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,,,,L+R TAXI REC LIGHTS,https://app2.flightdocs.com/#/work-orders/work-order/detail/137210
135600,95e893f5-0ed6-455e-91fc-0732526e2e0e,810-3-1-23BAP,N810JS,,,,,Closed,,2023-03-01T17:55:17.34Z,2023-03-06T11:12:41.4945157Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,LH TR trigger spring is inop,https://app2.flightdocs.com/#/work-orders/work-order/detail/135600
135054,5148c099-3422-4836-a404-31a12a8249ee,810-02-24-23TH,N810JS,2023-02-24,,,,Closed,,2023-02-24T14:43:44.687Z,2023-02-28T15:53:30.9949429Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,Rocky,mxcontrol@flyexclusive.com,8776151589,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135054
137488,0b5d286f-43b5-4684-888c-61fb0fbe13dd,809-3-21-23MJS,N809JS,2023-03-21,2023-03-24,2023-03-21T19:00:00Z,2023-03-25T03:00:00Z,Draft,,2023-03-21T22:11:57.087Z,2023-03-21T22:13:26.6433183Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,,0.0,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137488
137091,3b239c39-ff24-4121-9522-e1a2723e7401,809-3-16-23DG,N809JS,2023-03-16,2023-03-18,2023-03-16T22:30:00Z,2023-03-19T03:30:00Z,Closed,,2023-03-16T23:35:51.697Z,2023-03-21T11:25:37.4812229Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137091
136925,cbde6805-793e-4083-9b87-69b7a538db99,809-3-15-23MJS,N979JS,,,,,Canceled,,2023-03-15T16:17:38.79Z,2023-03-15T16:18:04.1088069Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,GEAR FAILED TO RETRACT,https://app2.flightdocs.com/#/work-orders/work-order/detail/136925
136933,eb1ae295-bd2d-42c2-924b-b03dce036515,809-3-15-23MJS,N809JS,,,,,Closed,,2023-03-15T17:28:36.45Z,2023-03-16T12:48:15.3147866Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,LANDING GEAR FAILED TO RETRACT,https://app2.flightdocs.com/#/work-orders/work-order/detail/136933
137346,3a0d9d71-9bc5-4999-b3af-65c580801784,807-3-20-23BAP,N807JS,,,,,Draft,,2023-03-20T16:26:29.023Z,2023-03-20T16:27:27.0119901Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,,0.0,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137346
137195,ae000d37-cba6-4197-9de7-3b4f662e8cab,807-3-18-23BAP,N807JS,,,,,In Progress,,2023-03-18T15:58:04.587Z,2023-03-20T13:12:00.1635595Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,3,,0.0,,66,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137195
137576,ce929784-2bd1-4539-a9b4-9aa651c41613,806-3-22-23CTW,N806JS,2023-03-22,2023-03-23,2023-03-23T03:30:00Z,2023-03-23T16:00:00Z,Closed,,2023-03-22T21:32:59.097Z,2023-03-24T12:35:16.9441034Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137576
137390,962174e5-ea29-4d3e-995c-8b4a07186ea8,806-3-20-23ASK,N806JS,,,,,Closed,,2023-03-21T01:17:34.69Z,2023-03-21T11:43:21.7319474Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,NOSE ACC LIGHT,https://app2.flightdocs.com/#/work-orders/work-order/detail/137390
136524,651934d1-ca11-4f5c-a9c9-12aaac346827,806-3-11-23BAP,N806JS,,,,,Closed,,2023-03-11T16:51:31.207Z,2023-03-13T14:51:59.3868831Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,Door pin flag not visible,https://app2.flightdocs.com/#/work-orders/work-order/detail/136524
134816,cc5a3923-5ac7-4ff5-b102-c627192e7a61,806-2-21-23BAP,N806JS,,,,,Closed,,2023-02-21T22:22:55.353Z,2023-02-23T13:29:45.617755Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,,,,100,0,,,,RH TIRE CORD,https://app2.flightdocs.com/#/work-orders/work-order/detail/134816
137542,bb1b5805-588c-4214-8642-8981d98a05ad,803-3-22-23RW,N803JS,2023-03-22,2023-03-23,2023-03-23T00:30:00Z,2023-03-23T11:00:00Z,Draft,,2023-03-22T15:54:51.22Z,2023-03-22T15:55:46.9087116Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,,0.0,,0,0,,,,FMS requires update,https://app2.flightdocs.com/#/work-orders/work-order/detail/137542
137571,9d6660f8-be2b-45ae-a680-9f89d8f05d2d,803-3-22-23DG,N803JS,2023-03-22,2023-03-24,2023-03-22T20:30:00Z,2023-03-25T02:00:00Z,Draft,,2023-03-22T21:05:54.203Z,2023-03-22T21:07:03.075784Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,4,,0.0,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137571
137249,9c6502a8-81a3-4857-980a-164e4396f27e,803-3-19-23ASK,N803JS,,,,,Closed,,2023-03-20T00:05:28.463Z,2023-03-22T11:08:49.222568Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,,,,100,0,,,,TEMP CONTROLLER ERROR MSG,https://app2.flightdocs.com/#/work-orders/work-order/detail/137249
135664,741c0501-867c-44eb-a291-60c9ccde9bef,803-3-1-23KS,N803JS,,,,,Closed,,2023-03-02T01:29:32.417Z,2023-03-06T12:17:56.1591968Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,0.0,0.0,0.0,100,0,,,,FLAP OVERSPEED,https://app2.flightdocs.com/#/work-orders/work-order/detail/135664
136553,b7339530-dda8-44e0-a83c-8bd2cb6a69bc,803-3-12-23BAP,N803JS,,,,,In Progress,,2023-03-12T11:41:40.973Z,2023-03-15T09:43:08.0459742Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,6,10,,0.0,,60,0,,,,LAV leak,https://app2.flightdocs.com/#/work-orders/work-order/detail/136553
136534,5327e112-8ab3-40fc-9f41-f1d4028d5b3e,803-3-11-23ASK,N803JS,2023-03-11,,2023-03-11T22:00:00Z,,Closed,,2023-03-11T20:32:47.357Z,2023-03-13T14:45:18.5892576Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,LAV LEAK,https://app2.flightdocs.com/#/work-orders/work-order/detail/136534
133517,ecf776d9-08b0-48c7-8ea3-088316fb76a7,803-2-7-23RW,N803JS,2023-02-07,2023-02-09,2023-02-07T15:00:00Z,2023-02-09T23:00:00Z,Closed,,2023-02-07T15:56:14.93Z,2023-02-13T11:21:53.0914283Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133517
133334,5469c099-f21f-42e6-9bc7-a91389cad15c,803-2-5-23BAP,N803JS,,,,,Closed,,2023-02-05T19:05:46.08Z,2023-02-07T12:44:22.4115656Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133334
133234,ebe40363-7b1e-465f-bbef-f9cc7ffa8007,803-2-3-23BAP,N803JS,2023-02-03,2023-02-03,,,Closed,,2023-02-03T17:42:07.777Z,2023-02-06T13:05:00.1494588Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133234
134926,748effec-7450-400b-86e5-6e39366d50e2,803-2-22-23CTW,N803JS,2023-02-22,2023-02-28,2023-02-23T03:00:00Z,2023-03-01T02:00:00Z,Closed,,2023-02-23T02:12:39.94Z,2023-03-07T10:40:30.8856451Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,AVIATION ONE,,,NOSE WHEEL STEERING,https://app2.flightdocs.com/#/work-orders/work-order/detail/134926
134165,db285f73-6d9b-4117-b3d9-7512ad56406c,803-2-14-23ASK,N803JS,,,,,Closed,,2023-02-15T00:45:16.06Z,2023-02-16T11:18:05.6457349Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/134165
132967,6a547b9a-eba8-498b-868f-38c6a3641687,803-2-1-23KS,N803JS,2023-02-01,,2023-02-01T13:30:00Z,,Closed,,2023-02-01T13:35:01.303Z,2023-03-16T14:55:12.9159089Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/132967
133872,2e06ecf9-b00b-4b09-814a-a3e8c289c138,803-2-11-23BAP,N803JS,,,,,Closed,,2023-02-11T15:54:33.583Z,2023-02-14T16:47:11.1269062Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,8,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133872
132868,c16f94b7-f00f-447d-bfe1-0f3659cd16e1,803-1-27-23DG,N803JS,2023-01-27,,2023-01-28T00:00:00Z,,Closed,,2023-01-31T16:31:47.403Z,2023-02-04T22:30:55.3330923Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,9,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/132868
137544,85a10cda-5b63-4ede-a385-b82820ca20bc,798-3-22-23MJS,N798JS,,,,,Draft,,2023-03-22T16:16:40.35Z,2023-03-22T16:17:03.7930436Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,,,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137544
133277,4693455a-5fc4-4472-9182-fc3b318b7c0a,798-2-3-23JT,N798JS,2023-02-03,2023-02-06,2023-02-03T18:15:00Z,2023-02-06T18:15:00Z,Closed,,2023-02-03T23:14:54.113Z,2023-02-08T16:02:36.0756889Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133277
135123,b9cd116b-a3b3-40d2-a359-5cd8ad1475c4,798-2-24-23DTW,N798JS,,,,,Closed,,2023-02-25T01:10:29.23Z,2023-03-09T18:56:05.4943449Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,LOW BRAKE PRESSURE/ANTI SKID INOP                    SOCAL JET SERVICES,https://app2.flightdocs.com/#/work-orders/work-order/detail/135123
134118,655cd00e-5f7e-4f0e-97ef-96a312ce55d0,798-2-13-23CTW,N798JS,2023-02-13,,2023-02-13T12:18:00Z,,Closed,,2023-02-14T17:17:41.457Z,2023-02-15T14:37:45.9770012Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,LOW BRAKE PRESSURE,https://app2.flightdocs.com/#/work-orders/work-order/detail/134118
133067,8aa11073-bd59-4b2b-8da7-957d3f3d204a,798-2-1-23CTW,N798JS,2023-02-01,2023-02-02,2023-02-01T23:30:00Z,2023-02-02T23:00:00Z,Closed,,2023-02-02T00:03:46.39Z,2023-02-02T14:57:37.7936061Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,BRAKE RES,https://app2.flightdocs.com/#/work-orders/work-order/detail/133067
130446,c80c9ae0-64b0-4048-8cf3-13dc79d20016,798-1-3-23SB,N798JS,,,,,Closed,,2023-01-03T21:22:43.583Z,2023-01-30T11:25:31.9694969Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,BRAKE FLUID SERVICE,https://app2.flightdocs.com/#/work-orders/work-order/detail/130446
130463,d9663ea3-0bea-4503-b572-37783efa59ba,798-1-3-23SB,N798JS,,,,,Closed,,2023-01-04T01:16:15.547Z,2023-01-09T16:52:42.0006997Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,POWER BRAKE CB POPPED,https://app2.flightdocs.com/#/work-orders/work-order/detail/130463
132656,2863fd89-50df-4a3a-81fd-c2c750928d13,798-1-29-23DTW,N798JS,,,,,Closed,,2023-01-29T22:20:16.75Z,2023-01-31T18:44:01.3004744Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,,,,100,0,,,,BRAKE RES EMPTY,https://app2.flightdocs.com/#/work-orders/work-order/detail/132656
128212,e496daf1-a396-4019-8765-0e35e13fa698,798-12-8-22RM,N798JS,2022-12-08,2022-12-09,2022-12-08T19:30:00Z,2022-12-09T10:00:00Z,Closed,,2022-12-08T18:14:02.323Z,2023-01-11T19:44:43.2154736Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,SERVICING REQUIRED,https://app2.flightdocs.com/#/work-orders/work-order/detail/128212
127975,ce4a7d4b-4d72-41fd-871f-e3bc13228853,798-12-6-22MJS,N798JS,,,,,Closed,,2022-12-06T22:22:37.847Z,2022-12-09T18:48:35.8089271Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,ROTARY TEST / WS O'HEAT,https://app2.flightdocs.com/#/work-orders/work-order/detail/127975
127700,ff8aadf6-13a4-4c57-a887-bab15976c650,798-12-4-22ASK,N798JS,2022-12-04,,,,Closed,,2022-12-03T22:36:47.937Z,2022-12-09T18:44:59.2417589Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,10,,,,100,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/127700
129671,6353d034-977e-48a5-8b57-65982219854f,798-12-26-22DTW,N798JS,,,,,Closed,,2022-12-26T23:42:38.197Z,2023-01-11T14:33:39.8690534Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,WORK MEL                                                                  BIG SKY,https://app2.flightdocs.com/#/work-orders/work-order/detail/129671
