"sales_rep_id","id"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","4488f6f2-0065-11ec-a533-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","c3b40d3c-0d16-11ec-b51e-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","bc36fcb6-0066-11ec-8e04-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","d0c2bada-0066-11ec-8e8c-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","391a55b8-7225-11ec-b5f0-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","4320d97e-722a-11ec-84f7-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","57d80218-32a9-11ec-9323-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","899060a6-2517-11ec-a9ee-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","bbb6ad96-0065-11ec-a744-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","a373f44a-0066-11ec-acf0-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","b07d0cc4-0abd-11ec-aec9-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","4493b98a-18c4-11ec-8f0c-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","3c9e8878-0068-11ec-991b-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","e556e726-0068-11ec-9dce-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","e903b254-0069-11ec-a504-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","5a804942-0065-11ec-a5de-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","0d967248-2700-11ec-b88f-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","f9a3aa5c-0068-11ec-9e48-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","290d951c-7a3c-11ec-9610-16a398308e81"
"41e340ae-4479-11eb-857f-1248a61b23d1","94a7c4fc-0064-11ec-bdc0-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","dab1feae-0069-11ec-a49a-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","25e31050-0067-11ec-9117-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","9d924420-796d-11ec-bc12-16a398308e81"
NULL,"b6b6acc0-3d0e-11ec-a9cc-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","7db1cda0-722a-11ec-9632-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","d184d18e-7225-11ec-9815-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","29ed2158-3371-11ec-9d00-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","d0025340-006a-11ec-ab0b-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","51e94798-8ab7-11ec-84b6-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","fdf840b0-0066-11ec-8ff4-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","430b94a8-0068-11ec-9944-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","9a16ec74-0064-11ec-be04-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","e6d949be-0067-11ec-96b4-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","5faaa1f2-7224-11ec-a278-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","fdd154d4-0064-11ec-beb2-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","67661720-0a0d-11ec-a66b-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","08b5c422-0068-11ec-97ba-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","ddb4519c-0064-11ec-bdc1-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","3a066084-1703-11ec-9a53-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","ba19321a-006a-11ec-aa61-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","8c0f38e8-0069-11ec-a25e-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","7503caa8-0067-11ec-935c-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","2fe4f9f8-0065-11ec-a484-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","cd08a7b0-27b7-11ec-92b8-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","30d6b940-0066-11ec-a970-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","8747368e-7806-11ec-b36a-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","17a0174e-0068-11ec-9826-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","72044ee6-3e78-11ec-a2ac-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","64fb5640-7226-11ec-9110-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","a971891c-722a-11ec-a2b8-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","7e3b42ee-33a3-11ec-bf01-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","6580076e-796f-11ec-8415-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","fa8566ba-8abd-11ec-8252-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","dac9585a-0065-11ec-a831-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","704fb7fc-0066-11ec-ab61-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","3f146936-41d8-11ec-a659-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","fefb7e5c-0064-11ec-bebc-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","ec55aff6-0065-11ec-a8bf-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","67373262-0066-11ec-ab18-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","8a0afaa8-0066-11ec-ac2c-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","7f2a9868-0067-11ec-93aa-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","290e4d56-0069-11ec-9f9e-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","5db1cf4a-0066-11ec-aacb-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","68f182b0-0066-11ec-ab27-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","9e84968a-0064-11ec-bbe1-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","068f4b9e-24cd-11ec-8d6e-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","237cec3a-0c21-11ec-a4d7-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","cf9ac7a0-09f4-11ec-bb83-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","b3da2774-006a-11ec-aa34-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","e6817b54-0066-11ec-8f3b-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","6bc3620c-0065-11ec-a660-16a398308e81"
"fe18e6a2-43a2-11eb-b1e9-1248a61b23d1","c7fe9036-0c23-11ec-b2a7-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","b0655a1c-0067-11ec-950a-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","6c210ab8-3e9c-11ec-8c6f-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","d48ee90a-722a-11ec-95e2-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","ca754a72-0065-11ec-a7b3-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","0ad35d3a-8ac1-11ec-84a2-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","ba5030c6-0123-11ec-9177-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","b2faa210-0066-11ec-ad69-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","72e71bd2-006a-11ec-a847-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","9be88c5c-428f-11ec-9926-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","905f3d80-7229-11ec-9032-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","fcc886ce-73e7-11ec-a487-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","5086d9d4-0c1c-11ec-b118-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","09561426-0069-11ec-9eb2-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","7e178d7e-0066-11ec-abca-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","7cf4bc1c-749e-11ec-8e21-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","7de64a60-7d21-11ec-80e8-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","5cc6c50a-0a0b-11ec-b19e-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","b89a31ba-0064-11ec-bc9d-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","d2894aaa-0066-11ec-8e9a-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","b1a68528-0066-11ec-ad5b-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","53aeff52-0068-11ec-99bd-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","213e0ef6-0067-11ec-90f3-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","56539562-0066-11ec-aa90-16a398308e81"
"2914624e-4436-11eb-bec9-1248a61b23d1","56dcd244-0068-11ec-99d5-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","de53f70c-40d2-11ec-be85-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","ba34a918-7226-11ec-9234-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","20707e42-0066-11ec-a8f7-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","bf035834-0068-11ec-9cc1-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","790f39c6-722b-11ec-a386-16a398308e81"
"acae040e-43a3-11eb-9c19-1248a61b23d1","2618cb50-8ac3-11ec-864f-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","4c8946b6-0067-11ec-922a-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","0bc49e1c-24b8-11ec-a5ce-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","d4b07c38-5474-11ec-9dcc-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","a4832c7c-0064-11ec-bc16-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","e9919fea-0066-11ec-8f53-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","e98ac694-0065-11ec-a8a8-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","41e91a16-0066-11ec-a9f2-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","4e55b796-0066-11ec-aa55-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","fa071c1c-0064-11ec-be95-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","a3532b4a-3c19-11ec-8c47-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","3792566e-0065-11ec-a4c6-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","b1bf17c4-1e83-11ec-8637-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","de976002-15c9-11ec-872f-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","3223cac2-0066-11ec-a97a-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","e03d48ca-0068-11ec-9da4-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","6f38c2b6-0069-11ec-a184-16a398308e81"
"b1b61010-4392-11eb-b4fb-1248a61b23d1","f8a517a6-722a-11ec-a380-16a398308e81"
"1170626c-43a2-11eb-b5e1-1248a61b23d1","206fede2-722b-11ec-9dc3-16a398308e81"
"aa659662-4371-11eb-b092-1248a61b23d1","66abceca-0066-11ec-ab13-16a398308e81"
